verified,id,group,start,end,name_fr,name_en,wiki_fr,wiki_en,description_fr,description_en,background,foreground,border
true,cultures:europe:early_slavs,cultures-europe,200,900,Slaves anciens,Early Slavs,https://en.wikipedia.org/wiki/Early_Slavs,https://en.wikipedia.org/wiki/Early_Slavs,,Group of tribal societies,oklch(62.3% 0.214 259.815),,
true,cultures:europe:jutes,cultures-europe,100,600,Jutes,Jutes,https://fr.wikipedia.org/wiki/Jutes,https://en.wikipedia.org/wiki/Jutes,peuple germanique,North Sea Germanic ethnic group from the Jutlandic peninsula,oklch(62.3% 0.214 259.815),,
true,cultures:europe:imenkovo_culture,cultures-europe,300,600,Culture d'Imenkovo,Imenkovo culture,https://en.wikipedia.org/wiki/Imenkovo_culture,https://en.wikipedia.org/wiki/Imenkovo_culture,,Early medieval culture of the Middle Volga region,oklch(62.3% 0.214 259.815),,
true,cultures:europe:migration_period,cultures-europe,375,568,Invasions barbares,Migration Period,https://fr.wikipedia.org/wiki/Invasions_barbares,https://en.wikipedia.org/wiki/Migration_Period,évènement de l'histoire européenne du IVe au VIe siècle,"Period in Europe with mass population movements, 4th - 9th century AD",oklch(62.3% 0.214 259.815),,
true,cultures:europe:angles_(tribe),cultures-europe,100,700,Angles (peuple),Angles (tribe),https://fr.wikipedia.org/wiki/Angles_(peuple),https://en.wikipedia.org/wiki/Angles_(tribe),peuple germanique,A Germanic people from present-day northern Germany,oklch(62.3% 0.214 259.815),,
true,cultures:europe:visigothic_kingdom,cultures-europe,418,721,Royaume wisigoth,Visigothic Kingdom,https://fr.wikipedia.org/wiki/Royaume_wisigoth,https://en.wikipedia.org/wiki/Visigothic_Kingdom,ancien royaume germanique de la péninsule Ibérique ayant existé de 418 à 720,418–720 kingdom in Iberia,oklch(62.3% 0.214 259.815),,
true,cultures:europe:reihengr%c3%a4ber_culture,cultures-europe,450,700,Culture des tombes à rangées,Reihengräber culture,https://en.wikipedia.org/wiki/Reihengr%C3%A4ber_culture,https://en.wikipedia.org/wiki/Reihengr%C3%A4ber_culture,,undefined,oklch(62.3% 0.214 259.815),,
true,cultures:europe:merovingian_dynasty,cultures-europe,457,751,Mérovingiens,Merovingian dynasty,https://fr.wikipedia.org/wiki/Mérovingiens,https://en.wikipedia.org/wiki/Merovingian_dynasty,dynastie franque qui régna du 5e au 8e siècle sur une très grande partie de la France et de la Belgique actuelle,Ruling family of the Franks (c. 481–751),oklch(62.3% 0.214 259.815),,
true,cultures:europe:slavs,cultures-europe,500,2026,Slaves,Slavs,https://fr.wikipedia.org/wiki/Slaves,https://en.wikipedia.org/wiki/Slavs,groupe ethno-linguistique,Ethnolinguistic grouping of related Eurasian ethnicities,oklch(62.3% 0.214 259.815),,
true,cultures:europe:kolochin_culture,cultures-europe,400,600,Culture de Kolojine,Kolochin culture,https://en.wikipedia.org/wiki/Kolochin_culture,https://en.wikipedia.org/wiki/Kolochin_culture,,undefined,oklch(62.3% 0.214 259.815),,
true,cultures:europe:prague-korchak_culture,cultures-europe,450,500,Culture de Prague-Korchak,Prague-Korchak culture,https://en.wikipedia.org/wiki/Prague-Korchak_culture,https://en.wikipedia.org/wiki/Prague-Korchak_culture,,Eastern European archaeological culture,oklch(62.3% 0.214 259.815),,
true,cultures:europe:byzantine_empire_under_the_justinian_dynasty,cultures-europe,518,602,Dynastie des Justiniens,Byzantine Empire under the Justinian dynasty,https://fr.wikipedia.org/wiki/Dynastie_des_Justiniens,https://en.wikipedia.org/wiki/Byzantine_Empire_under_the_Justinian_dynasty,dynastie d'empereurs byzantins qui régnèrent au VIe siècle,Period of Byzantine history from 518 to 602,oklch(62.3% 0.214 259.815),,
true,cultures:europe:penkovka_culture,cultures-europe,550,800,Culture de Penkovka,Penkovka culture,https://en.wikipedia.org/wiki/Penkovka_culture,https://en.wikipedia.org/wiki/Penkovka_culture,,Archaeological culture of late antiquity in Eastern Europe,oklch(62.3% 0.214 259.815),,
true,cultures:europe:vendel_period,cultures-europe,540,790,Période de Vendel,Vendel Period,https://en.wikipedia.org/wiki/Vendel_Period,https://en.wikipedia.org/wiki/Vendel_Period,,Period of Swedish prehistory (540–790 AD),oklch(62.3% 0.214 259.815),,
true,cultures:europe:leipzig_group,cultures-europe,600,1200,Groupe de Leipzig,Leipzig group,https://en.wikipedia.org/wiki/Leipzig_group,https://en.wikipedia.org/wiki/Leipzig_group,,undefined,oklch(62.3% 0.214 259.815),,
true,cultures:europe:kingdom_of_the_lombards,cultures-europe,568,774,Royaume lombard,Kingdom of the Lombards,https://fr.wikipedia.org/wiki/Royaume_lombard,https://en.wikipedia.org/wiki/Kingdom_of_the_Lombards,"royaume germanique d'Italie, de 568 à 774",568–774 state in the Italian peninsula,oklch(62.3% 0.214 259.815),,
true,cultures:europe:keszthely_culture,cultures-europe,500,650,Culture de Keszthely,Keszthely culture,https://en.wikipedia.org/wiki/Keszthely_culture,https://en.wikipedia.org/wiki/Keszthely_culture,,undefined,oklch(62.3% 0.214 259.815),,
true,cultures:europe:luka-raikovetska_culture,cultures-europe,650,950,Culture Luka-Raikovetska,Luka-Raikovetska culture,https://en.wikipedia.org/wiki/Luka-Raikovetska_culture,https://en.wikipedia.org/wiki/Luka-Raikovetska_culture,,Culture of the Slavs in the early Middle Ages,oklch(62.3% 0.214 259.815),,
true,cultures:europe:sukow-dziedzice_group,cultures-europe,650,750,Groupe de Sukow-Dziedzice,Sukow-Dziedzice group,https://en.wikipedia.org/wiki/Sukow-Dziedzice_group,https://en.wikipedia.org/wiki/Sukow-Dziedzice_group,,Archaeological culture,oklch(62.3% 0.214 259.815),,
true,cultures:europe:tornow_group,cultures-europe,750,800,Groupe de Tornow,Tornow group,https://en.wikipedia.org/wiki/Tornow_group,https://en.wikipedia.org/wiki/Tornow_group,,undefined,oklch(62.3% 0.214 259.815),,
true,cultures:europe:ipote%c8%99ti%e2%80%93c%c3%a2nde%c8%99ti_culture,cultures-europe,550,600,Culture d'Ipotești-Cândești,Ipotești–Cândești culture,https://en.wikipedia.org/wiki/Ipote%C8%99ti%E2%80%93C%C3%A2nde%C8%99ti_culture,https://en.wikipedia.org/wiki/Ipote%C8%99ti%E2%80%93C%C3%A2nde%C8%99ti_culture,,Eastern European archaeological culture,oklch(62.3% 0.214 259.815),,
true,cultures:europe:byzantine_empire_under_the_heraclian_dynasty,cultures-europe,610,711,Dynastie des Héraclides,Byzantine Empire under the Heraclian dynasty,https://en.wikipedia.org/wiki/Byzantine_Empire_under_the_Heraclian_dynasty,https://en.wikipedia.org/wiki/Byzantine_Empire_under_the_Heraclian_dynasty,,Period of Byzantine history from 610 to 711,oklch(62.3% 0.214 259.815),,
true,cultures:europe:balkan%e2%80%93danubian_culture,cultures-europe,700,1000,Culture de Pliska et Preslav,Balkan–Danubian culture,https://fr.wikipedia.org/wiki/Culture_de_Pliska_et_Preslav,https://en.wikipedia.org/wiki/Balkan%E2%80%93Danubian_culture,,Archaeological culture from Europe,oklch(62.3% 0.214 259.815),,
true,cultures:europe:saltovo-mayaki,cultures-europe,700,950,Culture saltovo-mayaki,Saltovo-Mayaki,https://en.wikipedia.org/wiki/Saltovo-Mayaki,https://en.wikipedia.org/wiki/Saltovo-Mayaki,,700–950 AD archaeological culture in the Pontic steppe,oklch(62.3% 0.214 259.815),,
true,cultures:europe:volyntsevo_culture,cultures-europe,700,800,Culture de Volyntsevo,Volyntsevo culture,https://en.wikipedia.org/wiki/Volyntsevo_culture,https://en.wikipedia.org/wiki/Volyntsevo_culture,,undefined,oklch(62.3% 0.214 259.815),,
true,cultures:europe:vikings,cultures-europe,793,1066,Vikings,Vikings,https://fr.wikipedia.org/wiki/Vikings,https://en.wikipedia.org/wiki/Vikings,population de la région nord de la mer Baltique à l'époque viking (800-1050),"Norse seafarers, merchants and raiders",oklch(62.3% 0.214 259.815),,
true,cultures:europe:carolingian_empire,cultures-europe,800,924,Empire carolingien,Carolingian Empire,https://fr.wikipedia.org/wiki/Empire_carolingien,https://en.wikipedia.org/wiki/Carolingian_Empire,empire d'Europe de l'Ouest de 800 à 924,Frankish empire in Europe (800–887),oklch(62.3% 0.214 259.815),,
true,cultures:europe:blatnica-mikul%c4%8dice_horizon,cultures-europe,800,900,Horizon de Blatnica-Mikulčice,Blatnica-Mikulčice horizon,https://en.wikipedia.org/wiki/Blatnica-Mikul%C4%8Dice_horizon,https://en.wikipedia.org/wiki/Blatnica-Mikul%C4%8Dice_horizon,,Archaeological period in parts of Europe,oklch(62.3% 0.214 259.815),,
true,cultures:europe:bijelo_brdo_culture,cultures-europe,950,1100,Culture de Bijelo Brdo,Bijelo Brdo culture,https://en.wikipedia.org/wiki/Bijelo_Brdo_culture,https://en.wikipedia.org/wiki/Bijelo_Brdo_culture,,Medieval archaeological culture in Europe,oklch(62.3% 0.214 259.815),,
true,cultures:middle-america:maya_civilization,cultures-middle-america,-2600,1520,Civilisation maya,Maya civilization,https://fr.wikipedia.org/wiki/Civilisation_maya,https://en.wikipedia.org/wiki/Maya_civilization,ancienne civilisation mésoaméricaine,Mesoamerican civilization (c. 2000 BC – 1697 AD),oklch(72.3% 0.219 149.579),,
true,cultures:middle-america:ortoiroid_people,cultures-middle-america,-5200,-500,Ortoiroïde,Ortoiroid people,https://fr.wikipedia.org/wiki/Ortoiroïde,https://en.wikipedia.org/wiki/Ortoiroid_people,,Second wave of human settlers of the Caribbean,oklch(72.3% 0.219 149.579),,
true,cultures:middle-america:olmecs,cultures-middle-america,-2500,-500,Olmèques,Olmecs,https://fr.wikipedia.org/wiki/Olmèques,https://en.wikipedia.org/wiki/Olmecs,ancien peuple précolombien de Mésoamérique,Earliest known major Mesoamerican civilization,oklch(72.3% 0.219 149.579),,
true,cultures:middle-america:mixtec_culture,cultures-middle-america,-1500,1523,Culture mixt%C3%A8que,Mixtec culture,https://en.wikipedia.org/wiki/Mixtec_culture,https://en.wikipedia.org/wiki/Mixtec_culture,,Pre-Hispanic archaeological culture,oklch(72.3% 0.219 149.579),,
true,cultures:middle-america:huastec_civilization,cultures-middle-america,-2000,1500,Civilisation Huaxtèques,Huastec civilization,https://fr.wikipedia.org/wiki/Huast%C3%A8ques,https://en.wikipedia.org/wiki/Huastec_civilization,,Pre-Columbian civilization of Mesoamerica,oklch(72.3% 0.219 149.579),,
true,cultures:middle-america:tlatilco_culture,cultures-middle-america,-1200,-800,Culture de Tlatilco,Tlatilco culture,https://fr.wikipedia.org/wiki/Culture_de_Tlatilco,https://en.wikipedia.org/wiki/Tlatilco_culture,,1250–800 BCE culture in the Valley of Mexico,oklch(72.3% 0.219 149.579),,
true,cultures:middle-america:gran_cocl%c3%a9,cultures-middle-america,-150,700,Gran Cocl%C3%A9,Gran Coclé,https://en.wikipedia.org/wiki/Gran_Cocl%C3%A9,https://en.wikipedia.org/wiki/Gran_Cocl%C3%A9,,Archeological culture area in Panama,oklch(72.3% 0.219 149.579),,
true,cultures:middle-america:chup%c3%adcuaro,cultures-middle-america,-400,300,Culture Chupicuaro,Chupícuaro,https://fr.wikipedia.org/wiki/Culture_Chup%C3%ADcuaro,https://en.wikipedia.org/wiki/Chup%C3%ADcuaro,culture et site archéologique mésoaméricain de la période préclassique,Archeological site in Mexico,oklch(72.3% 0.219 149.579),,
true,cultures:middle-america:mezcala_culture,cultures-middle-america,-700,650,Culture Mezcala,Mezcala culture,https://fr.wikipedia.org/wiki/Culture_Mezcala,https://en.wikipedia.org/wiki/Mezcala_culture,ancienne culture mésoaméricaine,Mesoamerican Culture,oklch(72.3% 0.219 149.579),,
true,cultures:middle-america:zapotec_civilization,cultures-middle-america,-700,1521,Civilisation zapoteque,Zapotec civilization,https://fr.wikipedia.org/wiki/Civilisation_zapot%C3%A8que,https://en.wikipedia.org/wiki/Zapotec_civilization,"civilisation amérindienne précolombienne de structure matriarcale, Mexique",Indigenous civilization that flourished in the Valley of Oaxaca in Mesoamerica,oklch(72.3% 0.219 149.579),,
true,cultures:middle-america:saladoid,cultures-middle-america,-500,545,Saladoïde,Saladoid,https://fr.wikipedia.org/wiki/Saladoïde,https://en.wikipedia.org/wiki/Saladoid,,Pre-Columbian indigenous culture of territory in present-day Venezuela,oklch(72.3% 0.219 149.579),,
true,cultures:middle-america:teuchitl%c3%a1n_culture,cultures-middle-america,-300,900,Culture de Teuchitlan,Teuchitlán culture,https://fr.wikipedia.org/wiki/Culture_de_T,https://en.wikipedia.org/wiki/Teuchitl%C3%A1n_culture,,Culture in what is now Mexico (450 BCE–350 CE)),oklch(72.3% 0.219 149.579),,
true,cultures:middle-america:western_mexico_shaft_tomb_tradition,cultures-middle-america,-300,400,Culture des tombes a puits,Western Mexico shaft tomb tradition,https://fr.wikipedia.org/wiki/Culture_des_tombes_%C3%A0_puits,https://en.wikipedia.org/wiki/Western_Mexico_shaft_tomb_tradition,,,oklch(72.3% 0.219 149.579),,
true,cultures:middle-america:classic_veracruz_culture,cultures-middle-america,100,1000,Culture classique de Veracruz,Classic Veracruz culture,https://fr.wikipedia.org/wiki/Culture_clas,https://en.wikipedia.org/wiki/Classic_Veracruz_culture,,undefined,oklch(72.3% 0.219 149.579),,
true,cultures:middle-america:totonac_culture,cultures-middle-america,300,1521,Totonacs,Totonac culture,https://en.wikipedia.org/wiki/Totonac_culture,https://en.wikipedia.org/wiki/Totonac_culture,,Mesoamerican indigenous culture,oklch(72.3% 0.219 149.579),,
true,cultures:middle-america:epi-olmec_culture,cultures-middle-america,-300,250,Epi-Olm%C3%A8ques,Epi-Olmec culture,https://fr.wikipedia.org/wiki/%C3%89pi-Olm%C3%A8ques,https://en.wikipedia.org/wiki/Epi-Olmec_culture,,Archaeological culture in Mexico,oklch(72.3% 0.219 149.579),,
true,cultures:middle-america:diquis,cultures-middle-america,700,1530,Culture Diquis,Diquis,https://fr.wikipedia.org/wiki/Culture_Diquis,https://en.wikipedia.org/wiki/Diquis,culture précolombienne du Costa Rica,Pre-Columbian indigenous culture of Costa Rica,oklch(72.3% 0.219 149.579),,
true,cultures:middle-america:veraguas_culture,cultures-middle-america,700,1530,Culture de Veraguas,Veraguas culture,https://en.wikipedia.org/wiki/Veraguas_culture,https://en.wikipedia.org/wiki/Veraguas_culture,,Pre-Columbian Panamian culture,oklch(72.3% 0.219 149.579),,
true,cultures:middle-america:kingdom_of_nicoya,cultures-middle-america,-500,1520,Royaume de Nicoya,Kingdom of Nicoya,https://en.wikipedia.org/wiki/Kingdom_of_Nicoya,https://en.wikipedia.org/wiki/Kingdom_of_Nicoya,,"Ancient pre-Columbian kingdom in Guanacaste, Costa Rica",oklch(72.3% 0.219 149.579),,
true,cultures:middle-america:toltec,cultures-middle-america,900,1150,Toltèques,Toltec,https://fr.wikipedia.org/wiki/Tolt%C3%A8ques,https://en.wikipedia.org/wiki/Toltec,civilisation précolombienne,"Pre-Columbian civilization in Tula, Hidalgo, Mexico",oklch(72.3% 0.219 149.579),,
true,cultures:middle-america:tlaxcala_(nahua_state),cultures-middle-america,1348,1520,Tlaxcala (État nahua),Tlaxcala (Nahua state),https://en.wikipedia.org/wiki/Tlaxcala_(Nahua_state),https://en.wikipedia.org/wiki/Tlaxcala_(Nahua_state),,Pre-Columbian state in present-day central Mexico (1348–1520),oklch(72.3% 0.219 149.579),,
true,cultures:middle-america:cuzcatlan,cultures-middle-america,1200,1528,Cuzcatlan,Cuzcatlan,https://en.wikipedia.org/wiki/Cuzcatlan,https://en.wikipedia.org/wiki/Cuzcatlan,,Pre-Columbian Nahua state confederation,oklch(72.3% 0.219 149.579),,
true,cultures:middle-america:pur%c3%a9pecha_empire,cultures-middle-america,1300,1530,Royaume tarasque,Purépecha Empire,https://fr.wikipedia.org/wiki/Royaume_tarasque,https://en.wikipedia.org/wiki/Pur%C3%A9pecha_Empire,ancien état mésoaméricain,State in central Mexico (c. 1300–1530),oklch(72.3% 0.219 149.579),,
true,cultures:middle-america:aztecs,cultures-middle-america,1300,1521,Aztèques,Aztecs,https://fr.wikipedia.org/wiki/Azt%C3%A8ques,https://en.wikipedia.org/wiki/Aztecs,,,oklch(72.3% 0.219 149.579),,
true,cultures:middle-east:acheulean,cultures-middle-east,-1750000,-200000,Acheuléen,Acheulean,https://fr.wikipedia.org/wiki/Acheuléen,https://en.wikipedia.org/wiki/Acheulean,culture préhistorique,Archaeological culture associated with Homo erectus,oklch(70.5% 0.213 47.604),,
true,cultures:middle-east:acheulo-yabrudian_complex,cultures-middle-east,-400000,-220000,Complexe acheulo-yabrudien,Acheulo-Yabrudian complex,https://en.wikipedia.org/wiki/Acheulo-Yabrudian_complex,https://en.wikipedia.org/wiki/Acheulo-Yabrudian_complex,,undefined,oklch(70.5% 0.213 47.604),,
true,cultures:middle-east:emiran,cultures-middle-east,-50000,-40000,Culture émirienne,Emiran,https://fr.wikipedia.org/wiki/Culture_émirienne,https://en.wikipedia.org/wiki/Emiran,Culture archéologique de transition Paléolithique moyen-supérieur du Proche-Orient,Culture that existed in the Levant and Arabia between the last two Paleolithic periods,oklch(70.5% 0.213 47.604),,
true,cultures:middle-east:ahmarian,cultures-middle-east,-46000,-42000,Ahmarien,Ahmarian,https://fr.wikipedia.org/wiki/Ahmarien,https://en.wikipedia.org/wiki/Ahmarian,"Culture archéologique du Levant, entre 46000 et 42000 BP",Paleolithic archeological industry in the Levant,oklch(70.5% 0.213 47.604),,
true,cultures:middle-east:baradostian_culture,cultures-middle-east,-38000,-18000,Baradostien,Baradostian culture,https://fr.wikipedia.org/wiki/Baradostien,https://en.wikipedia.org/wiki/Baradostian_culture,culture et industrie lithique du Paléolithique supérieur,Upper Paleolithic flint industry culture,oklch(70.5% 0.213 47.604),,
true,cultures:middle-east:levantine_aurignacian,cultures-middle-east,-40000,-30000,Aurignacien levantin,Levantine Aurignacian,https://en.wikipedia.org/wiki/Levantine_Aurignacian,https://en.wikipedia.org/wiki/Levantine_Aurignacian,,Upper Paleolithic culture of the Near-Eastern Levant,oklch(70.5% 0.213 47.604),,
true,cultures:middle-east:nebekian_culture,cultures-middle-east,-25000,-19000,Nebekian culture,Nebekian culture,https://en.wikipedia.org/wiki/Nebekian_culture,https://en.wikipedia.org/wiki/Nebekian_culture,,Early Epipalaeolithic archaeological culture of the Southern Levant,oklch(70.5% 0.213 47.604),,
true,cultures:middle-east:zarzian_culture,cultures-middle-east,-20000,-10000,Zarzien,Zarzian culture,https://fr.wikipedia.org/wiki/Zarzien,https://en.wikipedia.org/wiki/Zarzian_culture,culture archéologique de l'Epipaléolithique au nord de l'Irak et au nord-ouest de l'Iran,Archaeological culture,oklch(70.5% 0.213 47.604),,
true,cultures:middle-east:kebaran,cultures-middle-east,-20000,-12000,Kébarien,Kebaran culture,https://fr.wikipedia.org/wiki/Kébarien,https://en.wikipedia.org/wiki/Kebaran,,Archaeological culture in the Eastern Mediterranean,oklch(70.5% 0.213 47.604),,
true,cultures:middle-east:kebaran_culture,cultures-middle-east,-19000,-12000,Kébarien,Kebaran culture,https://fr.wikipedia.org/wiki/Kébarien,https://en.wikipedia.org/wiki/Kebaran_culture,,Archaeological culture in the Eastern Mediterranean,oklch(70.5% 0.213 47.604),,
true,cultures:middle-east:trialetian_mesolithic,cultures-middle-east,-16000,-8000,Mésolithique trialétien,Trialetian Mesolithic,https://en.wikipedia.org/wiki/Trialetian_Mesolithic,https://en.wikipedia.org/wiki/Trialetian_Mesolithic,,Upper Paleolithic-Epipaleolithic stone tool industry,oklch(70.5% 0.213 47.604),,
true,cultures:middle-east:mushabian_culture,cultures-middle-east,-14000,-12500,Mushabian culture,Mushabian culture,https://en.wikipedia.org/wiki/Mushabian_culture,https://en.wikipedia.org/wiki/Mushabian_culture,,Epipalaeolithic archaeological culture of the southern Levant,oklch(70.5% 0.213 47.604),,
true,cultures:middle-east:natufian_culture,cultures-middle-east,-15000,-11500,Natoufien,Natufian culture,https://fr.wikipedia.org/wiki/Natoufien,https://en.wikipedia.org/wiki/Natufian_culture,culture de la période archéologique de l'Épipaléolithique attestée au Levant entre 14500 et 11500 B.P.,Archaeological culture of the Epipalaeolithic Levant,oklch(70.5% 0.213 47.604),,
true,cultures:middle-east:khiamian,cultures-middle-east,-10000,-9500,Khiamien,Khiamian culture,https://fr.wikipedia.org/wiki/Khiamien,https://en.wikipedia.org/wiki/Khiamian,,Neolithic archaeological culture of Southwest Asia,oklch(70.5% 0.213 47.604),,
true,cultures:middle-east:tahunian,cultures-middle-east,-15000,-11500,Tahunien,Tahunian,https://en.wikipedia.org/wiki/Tahunian,https://en.wikipedia.org/wiki/Tahunian,,Archaeological stone-age culture,oklch(70.5% 0.213 47.604),,
true,cultures:middle-east:qaraoun_culture,cultures-middle-east,-18000,-3000,Culture Qaraoun,Qaraoun culture,https://fr.wikipedia.org/wiki/Culture_Qaraoun,https://en.wikipedia.org/wiki/Qaraoun_culture,,Archaeological culture in Lebanon,oklch(70.5% 0.213 47.604),,
true,cultures:middle-east:pre-pottery_neolithic,cultures-middle-east,-10000,-6500,Néolithique précéramique,Pre-Pottery Neolithic,https://fr.wikipedia.org/wiki/Néolithique_précéramique,https://en.wikipedia.org/wiki/Pre-Pottery_Neolithic,,Earlier part of the Neolithic period in Southwest Asia,oklch(70.5% 0.213 47.604),,
true,cultures:middle-east:pre-pottery_neolithic_a,cultures-middle-east,-10000,-8800,Néolithique précéramique A,Pre-Pottery Neolithic A,https://fr.wikipedia.org/wiki/Néolithique_précéramique_A,https://en.wikipedia.org/wiki/Pre-Pottery_Neolithic_A,phase du Néolithique du Proche-Orient,Middle Eastern Neolithic culture,oklch(70.5% 0.213 47.604),,
true,cultures:middle-east:khiamian_culture,cultures-middle-east,-10000,-9500,Khiamien,Khiamian culture,https://fr.wikipedia.org/wiki/Khiamien,https://en.wikipedia.org/wiki/Khiamian_culture,culture mésolithique du Proche-Orient,Neolithic archaeological culture of Southwest Asia,oklch(70.5% 0.213 47.604),,
true,cultures:middle-east:pre-pottery_neolithic_b,cultures-middle-east,-900,-6500,Néolithique précéramique B,Pre-Pottery Neolithic B,https://fr.wikipedia.org/wiki/Néolithique_précéramique_B,https://en.wikipedia.org/wiki/Pre-Pottery_Neolithic_B,phase du Néolithique du Proche-Orient,Neolithic culture in upper Mesopotamia and the Levant c. 8800–6500 BC,oklch(70.5% 0.213 47.604),,
true,cultures:middle-east:harifian_culture,cultures-middle-east,-8800,-7000,Harifian culture,Harifian culture,https://en.wikipedia.org/wiki/Harifian_culture,https://en.wikipedia.org/wiki/Harifian_culture,,"Epipaleolithic culture in Negev, Israel",oklch(70.5% 0.213 47.604),,
true,cultures:middle-east:al-magar,cultures-middle-east,-9000,-7000,Al-Magar,Al-Magar,https://fr.wikipedia.org/wiki/Al-Magar,https://en.wikipedia.org/wiki/Al-Magar,civilisation du milieu de la péninsule arabique,Prehistoric Arabian culture,oklch(70.5% 0.213 47.604),,
true,cultures:middle-east:shepherd_neolithic,cultures-middle-east,-10200,-8800,Bergers du Néolithique,Shepherd Neolithic,https://en.wikipedia.org/wiki/Shepherd_Neolithic,https://en.wikipedia.org/wiki/Shepherd_Neolithic,,Style of ancient industry in Lebanon,oklch(70.5% 0.213 47.604),,
true,cultures:middle-east:ubaid_period,cultures-middle-east,-6500,-3700,Période d'Obeïd,Ubaid period,https://fr.wikipedia.org/wiki/Période_d'Obeïd,https://en.wikipedia.org/wiki/Ubaid_period,culture archéologique,Prehistoric period of Mesopotamia,oklch(70.5% 0.213 47.604),,
true,cultures:middle-east:yarmukian_culture,cultures-middle-east,-6400,-6000,Yarmoukien,Yarmukian culture,https://fr.wikipedia.org/wiki/Yarmoukien,https://en.wikipedia.org/wiki/Yarmukian_culture,,Late Neolithic archaeological culture of the Southern Levant,oklch(70.5% 0.213 47.604),,
true,cultures:middle-east:lodian_culture,cultures-middle-east,-5000,-4500,Lodian culture,Lodian culture,https://en.wikipedia.org/wiki/Lodian_culture,https://en.wikipedia.org/wiki/Lodian_culture,,undefined,oklch(70.5% 0.213 47.604),,
true,cultures:middle-east:nizzanim_culture,cultures-middle-east,-6300,-5500,Nizzanim culture,Nizzanim culture,https://en.wikipedia.org/wiki/Nizzanim_culture,https://en.wikipedia.org/wiki/Nizzanim_culture,,Late Neolithic archaeological culture of the Southern Levant,oklch(70.5% 0.213 47.604),,
true,cultures:middle-east:samarra_culture,cultures-middle-east,-6200,-5700,Période de Samarra,Samarra culture,https://fr.wikipedia.org/wiki/Période_de_Samarra,https://en.wikipedia.org/wiki/Samarra_culture,culture archéologique,Late Neolithic archaeological culture of Mesopotamia,oklch(70.5% 0.213 47.604),,
true,cultures:middle-east:shulaveri%e2%80%93shomu_culture,cultures-middle-east,-6000,-5000,Culture de Shulaveri-Shomu,Shulaveri–Shomu culture,https://fr.wikipedia.org/wiki/Culture_de_Shulaveri-Shomu,https://en.wikipedia.org/wiki/Shulaveri%E2%80%93Shomu_culture,,Late Stone Age culture in the south Caucasus,oklch(70.5% 0.213 47.604),,
true,cultures:middle-east:halaf_culture,cultures-middle-east,-6100,-5100,Culture de Halaf,Halaf culture,https://fr.wikipedia.org/wiki/Culture_de_Halaf,https://en.wikipedia.org/wiki/Halaf_culture,culture archéologique du néolithique,Archaeological culture,oklch(70.5% 0.213 47.604),,
true,cultures:middle-east:tell_brak,cultures-middle-east,-6500,-5100,Tell Brak,Tell Brak,https://fr.wikipedia.org/wiki/Tell_Brak,https://en.wikipedia.org/wiki/Tell_Brak,site archéologique de Syrie,Archaeological site in Syria,oklch(70.5% 0.213 47.604),,
true,cultures:middle-east:halaf-ubaid_transitional_period,cultures-middle-east,-5500,-5000,Transition Halaf-Obeïd,Halaf-Ubaid Transitional period,https://en.wikipedia.org/wiki/Halaf-Ubaid_Transitional_period,https://en.wikipedia.org/wiki/Halaf-Ubaid_Transitional_period,,Prehistoric period of Mesopotamia,oklch(70.5% 0.213 47.604),,
true,cultures:middle-east:wadi_rabah_culture,cultures-middle-east,-4500,-4000,Culture de Wadi Rabah,Wadi Rabah culture,https://en.wikipedia.org/wiki/Wadi_Rabah_culture,https://en.wikipedia.org/wiki/Wadi_Rabah_culture,,Archaeological culture of the Southern Levant,oklch(70.5% 0.213 47.604),,
true,cultures:middle-east:ghassulian,cultures-middle-east,-4400,-3800,Ghassoulien,Ghassulian,https://en.wikipedia.org/wiki/Ghassulian,https://en.wikipedia.org/wiki/Ghassulian,,Chalcolithic culture and archaeological stage,oklch(70.5% 0.213 47.604),,
true,cultures:middle-east:kurgan_hypothesis#kurgan_culture,cultures-middle-east,-6000,-4000,Kurgan hypothesis,Kurgan hypothesis,https://en.wikipedia.org/wiki/Kurgan_hypothesis#Kurgan_culture,https://en.wikipedia.org/wiki/Kurgan_hypothesis#Kurgan_culture,,Theory of Indo-European origin,oklch(70.5% 0.213 47.604),,
true,cultures:middle-east:sumer,cultures-middle-east,-5500,-1800,Sumer,Sumer,https://fr.wikipedia.org/wiki/Sumer,https://en.wikipedia.org/wiki/Sumer,civilisation antique et région historique du sud de la Mésopotamie,Ancient Mesopotamian civilization from 5500 to 1800 BC,oklch(70.5% 0.213 47.604),,
true,cultures:middle-east:leyla-tepe_culture,cultures-middle-east,-3800,-3200,Leyla-Tepe culture,Leyla-Tepe culture,https://en.wikipedia.org/wiki/Leyla-Tepe_culture,https://en.wikipedia.org/wiki/Leyla-Tepe_culture,,Prehistoric culture of the Caucasus,oklch(70.5% 0.213 47.604),,
true,cultures:middle-east:maykop_culture,cultures-middle-east,-4000,-2500,Culture de Maïkop,Maykop culture,https://fr.wikipedia.org/wiki/Culture_de_Maïkop,https://en.wikipedia.org/wiki/Maykop_culture,culture archéologique,Bronze Age civilization in the Caucasus (c. 3700–3000 BC),oklch(70.5% 0.213 47.604),,
