id,group,type,name_fr,name_en,start,end,wiki_fr,wiki_en,credits_url,credits_attribution,size,cover,background,foreground,border
1765016578-35,dinosaurs-carnivorous,range,Tarbosaurus,Tarbosaurus,-74000000,-70000000,https://fr.wikipedia.org/wiki/Tarbosaurus,https://en.wikipedia.org/wiki/Tarbosaurus,https://www.nhm.ac.uk/discover/dino-directory/tarbosaurus.html,Natural History Museum,10.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Ftarbo.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765016533-13,dinosaurs-carnivorous,range,Velociraptor,Velociraptor,-74000000,-70000000,https://fr.wikipedia.org/wiki/Velociraptor,https://en.wikipedia.org/wiki/Velociraptor,https://www.nhm.ac.uk/discover/dino-directory/velociraptor.html,Natural History Museum,1.8m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fvelociraptor.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765016671-81,dinosaurs-carnivorous,range,Rajasaurus,Rajasaurus,-72000000,-66000000,https://fr.wikipedia.org/wiki/Rajasaurus,https://en.wikipedia.org/wiki/Rajasaurus,https://www.nhm.ac.uk/discover/dino-directory/rajasaurus.html,Natural History Museum,6.6m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Frajasaurus.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765017145-314,dinosaurs-carnivorous,range,Alioramus,Alioramus,-71000000,-66000000,https://fr.wikipedia.org/wiki/Alioramus,https://en.wikipedia.org/wiki/Alioramus,https://www.nhm.ac.uk/discover/dino-directory/alioramus.html,Natural History Museum,6.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FAlioramus.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765016872-180,dinosaurs-carnivorous,range,Indosuchus,Indosuchus,-71000000,-66000000,https://fr.wikipedia.org/wiki/Indosuchus,https://en.wikipedia.org/wiki/Indosuchus,https://www.nhm.ac.uk/discover/dino-directory/indosuchus.html,Natural History Museum,7.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FIndosuchus.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765017098-291,dinosaurs-carnivorous,range,Atrociraptor,Atrociraptor,-69000000,-68000000,https://fr.wikipedia.org/wiki/Atrociraptor,https://en.wikipedia.org/wiki/Atrociraptor,https://www.nhm.ac.uk/discover/dino-directory/atrociraptor.html,Natural History Museum,2.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fatrociraptor.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765017053-269,dinosaurs-carnivorous,range,Carnotaurus,Carnotaurus,-69000000,-71000000,https://fr.wikipedia.org/wiki/Carnotaurus,https://en.wikipedia.org/wiki/Carnotaurus,https://www.nhm.ac.uk/discover/dino-directory/carnotaurus.html,Natural History Museum,8.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fcarnotaurus.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765016547-20,dinosaurs-carnivorous,range,Tyrannosaurus,Tyrannosaurus,-68000000,-66000000,https://fr.wikipedia.org/wiki/Tyrannosaurus,https://en.wikipedia.org/wiki/Tyrannosaurus,https://www.nhm.ac.uk/discover/dino-directory/tyrannosaurus.html,Natural History Museum,12.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Ftyrannosaurus.jpg&w=828&q=75,oklch(63.7% 0.237 25.331),,
1765016905-196,dinosaurs-herbivorous,range,Guaibasaurus,Guaibasaurus,-221000000,-210000000,https://fr.wikipedia.org/wiki/Guaibasaurus,https://en.wikipedia.org/wiki/Guaibasaurus,https://www.nhm.ac.uk/discover/dino-directory/guaibasaurus.html,Natural History Museum,1.8m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FGuaibasaurus.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016779-134,dinosaurs-herbivorous,range,Mussaurus,Mussaurus,-221000000,-210000000,https://fr.wikipedia.org/wiki/Mussaurus,https://en.wikipedia.org/wiki/Mussaurus,https://www.nhm.ac.uk/discover/dino-directory/mussaurus.html,Natural History Museum,3.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fmuss.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016838-163,dinosaurs-herbivorous,range,Lesothosaurus,Lesothosaurus,-213000000,-200000000,https://fr.wikipedia.org/wiki/Lesothosaurus,https://en.wikipedia.org/wiki/Lesothosaurus,https://www.nhm.ac.uk/discover/dino-directory/lesothosaurus.html,Natural History Museum,1.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Flesotho.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016704-97,dinosaurs-herbivorous,range,Plateosaurus,Plateosaurus,-210000000,-209000000,https://fr.wikipedia.org/wiki/Plateosaurus,https://en.wikipedia.org/wiki/Plateosaurus,https://www.nhm.ac.uk/discover/dino-directory/plateosaurus.html,Natural History Museum,7.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fplateo.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016726-108,dinosaurs-herbivorous,range,Pantydraco,Pantydraco,-209000000,-201000000,https://fr.wikipedia.org/wiki/Pantydraco,https://en.wikipedia.org/wiki/Pantydraco,https://www.nhm.ac.uk/discover/dino-directory/pantydraco.html,Natural History Museum,3.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fpantydraco.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016643-67,dinosaurs-herbivorous,range,Scelidosaurus,Scelidosaurus,-208000000,-194000000,https://fr.wikipedia.org/wiki/Scelidosaurus,https://en.wikipedia.org/wiki/Scelidosaurus,https://www.nhm.ac.uk/discover/dino-directory/scelidosaurus.html,Natural History Museum,4.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fscelid.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016889-188,dinosaurs-herbivorous,range,Heterodontosaurus,Heterodontosaurus,-205000000,-204000000,https://fr.wikipedia.org/wiki/Heterodontosaurus,https://en.wikipedia.org/wiki/Heterodontosaurus,https://www.nhm.ac.uk/discover/dino-directory/heterodontosaurus.html,Natural History Museum,1.2m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fhetero.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016862-175,dinosaurs-herbivorous,range,Jingshanosaurus,Jingshanosaurus,-205000000,-190000000,https://fr.wikipedia.org/wiki/Jingshanosaurus,https://en.wikipedia.org/wiki/Jingshanosaurus,https://www.nhm.ac.uk/discover/dino-directory/jingshanosaurus.html,Natural History Museum,5.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FJingshanosaurus.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016850-169,dinosaurs-herbivorous,range,Kotasaurus,Kotasaurus,-205000000,-180000000,https://fr.wikipedia.org/wiki/Kotasaurus,https://en.wikipedia.org/wiki/Kotasaurus,https://www.nhm.ac.uk/discover/dino-directory/kotasaurus.html,Natural History Museum,9.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FKotasaurus.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016819-154,dinosaurs-herbivorous,range,Lycorhinus,Lycorhinus,-205000000,-195000000,https://fr.wikipedia.org/wiki/Lycorhinus,https://en.wikipedia.org/wiki/Lycorhinus,https://www.nhm.ac.uk/discover/dino-directory/lycorhinus.html,Natural History Museum,1.2m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FLycorhinus.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016641-66,dinosaurs-herbivorous,range,Scutellosaurus,Scutellosaurus,-205000000,-202000000,https://fr.wikipedia.org/wiki/Scutellosaurus,https://en.wikipedia.org/wiki/Scutellosaurus,https://www.nhm.ac.uk/discover/dino-directory/scutellosaurus.html,Natural History Museum,1.2m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FScutellosaurus.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016531-12,dinosaurs-herbivorous,range,Vulcanodon,Vulcanodon,-205000000,-202000000,https://fr.wikipedia.org/wiki/Vulcanodon,https://en.wikipedia.org/wiki/Vulcanodon,https://www.nhm.ac.uk/discover/dino-directory/vulcanodon.html,Natural History Museum,6.5m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FVulcanodon.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765017170-326,dinosaurs-herbivorous,range,Aardonyx,Aardonyx,-200000000,-190000000,https://fr.wikipedia.org/wiki/Aardonyx,https://en.wikipedia.org/wiki/Aardonyx,https://www.nhm.ac.uk/discover/dino-directory/aardonyx.html,Natural History Museum,8.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Faardonyx.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016826-157,dinosaurs-herbivorous,range,Lufengosaurus,Lufengosaurus,-200000000,-195000000,https://fr.wikipedia.org/wiki/Lufengosaurus,https://en.wikipedia.org/wiki/Lufengosaurus,https://www.nhm.ac.uk/discover/dino-directory/lufengosaurus.html,Natural History Museum,6.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Flufengos.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765017136-310,dinosaurs-herbivorous,range,Ammosaurus,Ammosaurus,-195000000,-180000000,https://fr.wikipedia.org/wiki/Ammosaurus,https://en.wikipedia.org/wiki/Ammosaurus,https://www.nhm.ac.uk/discover/dino-directory/ammosaurus.html,Natural History Museum,5.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fammo.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016525-9,dinosaurs-herbivorous,range,Yimenosaurus,Yimenosaurus,-195000000,-190000000,https://fr.wikipedia.org/wiki/Yimenosaurus,https://en.wikipedia.org/wiki/Yimenosaurus,https://www.nhm.ac.uk/discover/dino-directory/yimenosaurus.html,Natural History Museum,9.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FYimenosaurus.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765017126-305,dinosaurs-herbivorous,range,Anchisaurus,Anchisaurus,-190000000,-189000000,https://fr.wikipedia.org/wiki/Anchisaurus,https://en.wikipedia.org/wiki/Anchisaurus,https://www.nhm.ac.uk/discover/dino-directory/anchisaurus.html,Natural History Museum,2.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fanchi.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016964-225,dinosaurs-herbivorous,range,Emausaurus,Emausaurus,-190000000,-180000000,https://fr.wikipedia.org/wiki/Emausaurus,https://en.wikipedia.org/wiki/Emausaurus,https://www.nhm.ac.uk/discover/dino-directory/emausaurus.html,Natural History Museum,2.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FEmausaurus.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765017082-283,dinosaurs-herbivorous,range,Barapasaurus,Barapasaurus,-185000000,-170000000,https://fr.wikipedia.org/wiki/Barapasaurus,https://en.wikipedia.org/wiki/Barapasaurus,https://www.nhm.ac.uk/discover/dino-directory/barapasaurus.html,Natural History Museum,14.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fbarapa.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765017071-278,dinosaurs-herbivorous,range,Bellusaurus,Bellusaurus,-180000000,-159000000,https://fr.wikipedia.org/wiki/Bellusaurus,https://en.wikipedia.org/wiki/Bellusaurus,https://www.nhm.ac.uk/discover/dino-directory/bellusaurus.html,Natural History Museum,5.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FBellusaurus.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016519-6,dinosaurs-herbivorous,range,Yuanmousaurus,Yuanmousaurus,-180000000,-159000000,https://fr.wikipedia.org/wiki/Yuanmousaurus,https://en.wikipedia.org/wiki/Yuanmousaurus,https://www.nhm.ac.uk/discover/dino-directory/yuanmousaurus.html,Natural History Museum,17.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FYuanmousaurus.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765017132-308,dinosaurs-herbivorous,range,Amygdalodon,Amygdalodon,-177000000,-169000000,https://fr.wikipedia.org/wiki/Amygdalodon,https://en.wikipedia.org/wiki/Amygdalodon,https://www.nhm.ac.uk/discover/dino-directory/amygdalodon.html,Natural History Museum,15.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FAmygdalodon.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016665-78,dinosaurs-herbivorous,range,Rhoetosaurus,Rhoetosaurus,-177000000,-169000000,https://fr.wikipedia.org/wiki/Rhoetosaurus,https://en.wikipedia.org/wiki/Rhoetosaurus,https://www.nhm.ac.uk/discover/dino-directory/rhoetosaurus.html,Natural History Museum,15.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FRhoetosaurus.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765017043-264,dinosaurs-herbivorous,range,Cetiosauriscus,Cetiosauriscus,-175000000,-160000000,https://fr.wikipedia.org/wiki/Cetiosauriscus,https://en.wikipedia.org/wiki/Cetiosauriscus,https://www.nhm.ac.uk/discover/dino-directory/cetiosauriscus.html,Natural History Museum,15.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fcetios.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765017041-263,dinosaurs-herbivorous,range,Cetiosaurus,Cetiosaurus,-170000000,-160000000,https://fr.wikipedia.org/wiki/Cetiosaurus,https://en.wikipedia.org/wiki/Cetiosaurus,https://www.nhm.ac.uk/discover/dino-directory/cetiosaurus.html,Natural History Museum,18.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fcetio.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765017000-243,dinosaurs-herbivorous,range,Datousaurus,Datousaurus,-170000000,-169000000,https://fr.wikipedia.org/wiki/Datousaurus,https://en.wikipedia.org/wiki/Datousaurus,https://www.nhm.ac.uk/discover/dino-directory/datousaurus.html,Natural History Museum,15.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fdatou.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016882-185,dinosaurs-herbivorous,range,Huayangosaurus,Huayangosaurus,-170000000,-160000000,https://fr.wikipedia.org/wiki/Huayangosaurus,https://en.wikipedia.org/wiki/Huayangosaurus,https://www.nhm.ac.uk/discover/dino-directory/huayangosaurus.html,Natural History Museum,4.5m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fhuayango.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016627-59,dinosaurs-herbivorous,range,Shunosaurus,Shunosaurus,-170000000,-160000000,https://fr.wikipedia.org/wiki/Shunosaurus,https://en.wikipedia.org/wiki/Shunosaurus,https://www.nhm.ac.uk/discover/dino-directory/shunosaurus.html,Natural History Museum,10.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fshuno.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765017155-319,dinosaurs-herbivorous,range,Agilisaurus,Agilisaurus,-169000000,-159000000,https://fr.wikipedia.org/wiki/Agilisaurus,https://en.wikipedia.org/wiki/Agilisaurus,https://www.nhm.ac.uk/discover/dino-directory/agilisaurus.html,Natural History Museum,1.5m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FAgilisaurus.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016844-166,dinosaurs-herbivorous,range,Lapparentosaurus,Lapparentosaurus,-169000000,-164000000,https://fr.wikipedia.org/wiki/Lapparentosaurus,https://en.wikipedia.org/wiki/Lapparentosaurus,https://www.nhm.ac.uk/discover/dino-directory/lapparentosaurus.html,Natural History Museum,,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FLapparentosaurus.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016750-120,dinosaurs-herbivorous,range,Omeisaurus,Omeisaurus,-169000000,-159000000,https://fr.wikipedia.org/wiki/Omeisaurus,https://en.wikipedia.org/wiki/Omeisaurus,https://www.nhm.ac.uk/discover/dino-directory/omeisaurus.html,Natural History Museum,20.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FOmeisaurus.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016529-11,dinosaurs-herbivorous,range,Yandusaurus,Yandusaurus,-169000000,-159000000,https://fr.wikipedia.org/wiki/Yandusaurus,https://en.wikipedia.org/wiki/Yandusaurus,https://www.nhm.ac.uk/discover/dino-directory/yandusaurus.html,Natural History Museum,3.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FYandusaurus.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016608-50,dinosaurs-herbivorous,range,Spicomellus,Spicomellus,-167000000,-163000000,https://fr.wikipedia.org/wiki/Spicomellus,https://en.wikipedia.org/wiki/Spicomellus,https://www.nhm.ac.uk/discover/dino-directory/spicomellus.html,Natural History Museum,4.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2Fspicomellus-ml.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016718-104,dinosaurs-herbivorous,range,Patagosaurus,Patagosaurus,-164000000,-159000000,https://fr.wikipedia.org/wiki/Patagosaurus,https://en.wikipedia.org/wiki/Patagosaurus,https://www.nhm.ac.uk/discover/dino-directory/patagosaurus.html,Natural History Museum,18.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FPatagosaurus.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765017033-259,dinosaurs-herbivorous,range,Chinshakiangosaurus,Chinshakiangosaurus,-159000000,-142000000,https://fr.wikipedia.org/wiki/Chinshakiangosaurus,https://en.wikipedia.org/wiki/Chinshakiangosaurus,https://www.nhm.ac.uk/discover/dino-directory/chinshakiangosaurus.html,Natural History Museum,11.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FChinshakiangosaurus.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765017027-256,dinosaurs-herbivorous,range,Chungkingosaurus,Chungkingosaurus,-159000000,-142000000,https://fr.wikipedia.org/wiki/Chungkingosaurus,https://en.wikipedia.org/wiki/Chungkingosaurus,https://www.nhm.ac.uk/discover/dino-directory/chungkingosaurus.html,Natural History Museum,4.0m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FChungkingosaurus.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016523-8,dinosaurs-herbivorous,range,Yingshanosaurus,Yingshanosaurus,-159000000,-142000000,https://fr.wikipedia.org/wiki/Yingshanosaurus,https://en.wikipedia.org/wiki/Yingshanosaurus,https://www.nhm.ac.uk/discover/dino-directory/yingshanosaurus.html,Natural History Museum,,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FYingshanosaurus.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
1765016521-7,dinosaurs-herbivorous,range,Yinlong,Yinlong,-159000000,-154000000,https://fr.wikipedia.org/wiki/Yinlong,https://en.wikipedia.org/wiki/Yinlong,https://www.nhm.ac.uk/discover/dino-directory/yinlong.html,Natural History Museum,1.2m,https://www.nhm.ac.uk/discover/dino-directory/_next/image?url=https%3A%2F%2Fwww.nhm.ac.uk%2Fresources%2Fnature-online%2Flife%2Fdinosaurs%2Fdinosaur-directory%2Fimages%2Freconstruction%2Fsmall%2FYinlong.jpg&w=828&q=75,oklch(72.3% 0.219 149.579),,
